capital_invertido;provincia;gastos_por_prestamos;deudas_corto_plazo;patrimonio_empresa;total_activo;numero_empleados;ventas_netas;canal_principal;cantidad_canales_venta;vende_por_catalogo;vende_con_comisionistas;vende_a_domicilio;vende_en_linea;vende_en_ferias;vende_en_maquinas_venta;vende_en_tienda;otros_medios_venta;vende_por_telefono;publicidad;uso_de_software;sobrevive_2años
100000;1501;329568;1009451;94580;1104031;10;5492752;1;1;False;False;False;False;False;False;True;False;False;False;False;False
20000;1501;505546;1574629;378329;1952958;4;5050410;1;1;False;False;False;False;False;False;True;False;False;True;False;False
10000;1501;492458;6018;891989;932353;2;3719469;2;1;False;False;True;False;False;False;False;False;False;True;False;False
450000;1501;572830;386616;1051152;1437768;6;2332611;1;1;False;False;False;False;False;False;True;False;False;False;False;True
1200;1501;315180;28566;375104;403670;6;2555080;9;0;False;False;False;False;False;False;False;False;False;True;False;False
907780;1501;3202784;2325244;2138519;4463763;13;8057684;5;1;False;False;False;False;False;False;False;False;True;False;False;True
3000;1501;964560;298438;550760;849198;2;6998990;9;0;False;False;False;False;False;False;False;False;False;False;False;False
100000;1501;1291313;168573;853041;2054471;13;6004540;1;4;True;False;True;False;False;False;True;False;True;True;False;True
14000;1501;237966;132322;251905;384227;2;2585090;1;1;False;False;False;False;False;False;True;False;False;True;False;False
258527;1501;239117;483088;752951;1236039;4;2388007;1;1;False;False;False;False;False;False;True;False;False;True;False;True
90000;1501;570566;1209306;435121;1644427;1;6346906;1;1;False;False;False;False;False;False;True;False;False;True;False;True
6900;1501;288482;355037;281666;636703;2;2363451;1;1;False;False;False;False;False;False;True;False;False;False;False;False
10000;1501;441450;433223;291329;1209775;5;3861450;1;1;False;False;False;False;False;False;True;False;False;False;False;True
20000;1501;434333;315046;537557;1710382;1;4752081;2;1;False;False;True;False;False;False;False;False;False;True;False;True
10000;1501;2019669;3059678;525752;3585430;12;6609268;3;1;True;False;False;False;False;False;False;False;False;True;False;True
2478553;1501;1446685;622784;3235442;6314069;2;3124028;1;1;False;False;False;False;False;False;True;False;False;False;False;True
20000;1501;1032067;5277292;68122;5851066;8;4517342;1;1;False;False;False;False;False;False;True;False;False;True;False;True
36000;1501;780862;2802217;0;2306299;4;807974;1;1;False;False;False;False;False;False;True;False;False;True;False;True
5000;1501;54216;394000;36934;430934;1;5485026;5;2;False;False;False;False;False;False;True;False;True;False;False;False
500;1501;1260807;4050809;0;3469304;7;2911373;5;1;False;False;False;False;False;False;False;False;True;False;False;True
294006;1501;860948;345128;651341;996469;13;6582852;1;1;False;False;False;False;False;False;True;False;False;True;True;False
50000;1501;606861;439908;262898;702806;3;3849333;2;3;False;False;True;False;False;False;True;False;True;False;False;False
783858;1501;992341;690100;1303314;1993414;4;5784519;1;1;False;False;False;False;False;False;True;False;False;True;True;True
20000;1501;529980;1023228;306473;1329701;3;4315955;1;1;False;False;False;False;False;False;True;False;False;True;False;False
28000;1501;192832;45811;295150;340961;1;3080372;1;1;False;False;False;False;False;False;True;False;False;False;False;False
2008308;1501;1817314;4041079;2014854;11533479.75;44;5145712;9;0;False;False;False;False;False;False;False;False;False;False;False;True
2000;1501;355478;557085;656859;1213944;7;7109552;1;1;False;False;False;False;False;False;True;False;False;False;False;True
10000;1501;302837;379918;126416;588091;8;5005331;1;1;False;False;False;False;False;False;True;False;False;False;False;False
500000;1501;381344;138530;758053;896583;9;4437887;7;1;False;False;False;False;False;True;False;False;False;False;False;False
12500;1501;854551;859195;120139;1220082;3;3308970;5;1;False;False;False;False;False;False;False;False;True;False;False;True
2000;1501;401554;683909;208902;892811;7;2260960;2;1;False;False;True;False;False;False;False;False;False;False;False;False
52000;1501;280879;627381;1029349;1656730;9;2187203;1;1;False;False;False;False;False;False;True;False;False;True;False;True
620000;1501;622000;487000;1439000;1926000;8;7916000;1;0;False;False;False;False;False;False;False;False;False;False;False;True
51100;1501;201672;426347;164372;590719;1;2231300;1;1;False;False;False;False;False;False;True;False;False;True;False;False
5500;1501;0;53185;429232;482417;14;0;3;0;False;False;False;False;False;False;False;False;False;False;False;False
54370;1501;352945;0;687694;922222;6;2136417;2;1;False;False;True;False;False;False;False;False;False;False;False;True
325000;1501;365129;161724;784875;1119123;8;6077356;6;1;False;False;False;True;False;False;False;False;False;True;False;True
100000;1501;1268098;4368968;79198;4448166;8;4208892;2;1;False;False;True;False;False;False;False;False;False;False;False;True
1020000;1501;1467000;622474;1828151;2450625;25;3719551;1;1;False;False;False;False;False;False;True;False;False;True;False;True
1000;1501;1882045;704191;4347152;5051343;20;5259075;1;1;False;False;False;False;False;False;True;False;False;True;False;True
1213159;1501;3281143.25;4368185;3810184;8178369;15;8205975;9;0;False;False;False;False;False;False;False;False;False;False;True;True
938460;1501;602868;804580;1729478;2534058;7;5449786;1;1;False;False;False;False;False;False;True;False;False;False;False;True
6000;1501;2793004;748587;1528757;2277344;17;4321553;4;1;False;True;False;False;False;False;False;False;False;False;False;True
2000;1501;647449;1375535;729263;2113642;4;2641726;1;0;False;False;False;False;False;False;False;False;False;True;False;True
67552;1501;208789;1086038;0;955817;1;2417776;9;0;False;False;False;False;False;False;False;False;False;False;False;False
447470;1501;57829;1368579;83596;2143922;11;2060000;5;1;False;False;False;False;False;False;False;False;True;True;False;True
213004;1501;517037;507687;1076723;1625807;12;4800896;1;1;False;False;False;False;False;False;True;False;False;True;False;False
10000;1501;172780;758319;133588;891907;3;2212991;1;1;False;False;False;False;False;False;True;False;False;True;False;False
300000;1501;1028976;497824;865702;1363526;2;2904507;1;1;False;False;False;False;False;False;True;False;False;True;False;True
360000;1501;771978;21789;627338;649127;13;3471445;9;0;False;False;False;False;False;False;False;False;False;True;False;False
871700;1501;648725;4084572;1552689;5637261;15;2901242;1;1;False;False;False;False;False;False;True;False;False;False;False;True
10500;1501;1192309;1732242;664929;2397171;2;3144062;9;0;False;False;False;False;False;False;False;False;False;False;True;True
20000;1501;784872;2614834;1387608;4002442;2;3006992;1;1;False;False;False;False;False;False;True;False;False;True;False;True
1124260;1505;2798246;4196458;1005005;8353460;18;6488424;2;1;False;False;True;False;False;False;False;False;False;True;True;True
150033;1501;1356738;219611;1344162;1563773;6;2182048;1;1;False;False;False;False;False;False;True;False;False;False;False;True
1000;1501;1005180;2389594;1795296;4184890;12;3947503;2;1;False;False;True;False;False;False;False;False;False;False;True;True
1000000;1501;3281143.25;4276813;1649215;5926028;6;8374724;1;1;False;False;False;False;False;False;True;False;False;True;False;True
19920;1501;580911;180512;865217;1045729;10;3759135;1;1;False;False;False;False;False;False;True;False;False;False;False;False
1205000;1501;3281143.25;1588511;3730918;5339739;37;8973177;9;0;False;False;False;False;False;False;False;False;False;True;True;True
19050;1501;417809;948013;724755;1672768;10;2150367;1;1;False;False;False;False;False;False;True;False;False;True;False;True
215000;1501;1014180;1609058;1240693;2920516;11;4224397;1;2;True;False;False;False;False;False;True;False;False;False;False;False
2478553;1501;3280102;4106378;4722875;8882931;23;8558822;5;1;False;False;False;False;False;False;False;False;True;True;True;True
130000;1501;782238;249109;1130724;1379833;17;899365;1;1;False;False;False;False;False;False;True;False;False;False;False;True
177798;1501;641612;6642;1918463;1925105;7;2240447;4;1;False;True;False;False;False;False;False;False;False;False;False;True
775895;1501;1189877;253582;1041583;1737872;17;2263690;6;3;True;False;False;True;False;False;False;False;True;False;True;True
1067254;1501;1736077;2384889;4122603;6591448;14;5037810;5;2;False;True;False;False;False;False;False;False;True;False;False;True
500000;1501;479891;579688;1052505;1632193;5;2340757;5;1;False;False;False;False;False;False;False;False;True;False;False;True
110000;1501;1100486;1480598;968228;2448826;18;3841589;2;1;False;False;True;False;False;False;False;False;False;True;False;True
108500;1501;333311;57650;760805;1061975;4;3913945;2;1;False;False;True;False;False;False;False;False;False;True;False;True
1359644;1501;1890169;438767;2074478;2673347;10;3923078;5;1;False;False;False;False;False;False;False;False;True;True;False;True
734800;1501;1370126;233624;2149217;4047688;6;2355446;2;1;False;False;True;False;False;False;False;False;False;False;False;True
50000;1501;398743;748784;1967191;2715975;8;2463018;5;2;False;False;False;True;False;False;False;False;True;False;False;True
3000;1501;1244817;1188788;1291269;2480057;20;3458936;9;1;False;False;False;False;False;False;True;False;False;False;False;True
23160;1501;350681;2996274;442336;3438610;2;3388795;1;2;False;False;True;False;False;False;True;False;False;True;False;True
91050;1501;21824;68367;216033;292062;3;2873455;7;1;False;False;False;False;False;True;False;False;False;False;False;False
5000;1501;350130;1201;667766;668967;6;5283598;7;1;False;False;False;False;False;True;False;False;False;False;False;False
199736;1501;541251;714011;460334;1810145;8;5489829;1;1;False;False;False;False;False;False;True;False;False;False;False;False
18545;1501;775552;2333096;779926;3159451;7;4300790;1;1;False;False;False;False;False;False;True;False;False;True;False;True
285598;1506;489232;79474;774399;853873;5;3219097;1;1;False;False;False;False;False;False;True;False;False;False;False;False
110000;1501;646734;1628607;804714;2433321;19;4871657;2;1;False;False;True;False;False;False;False;False;False;False;False;True
26676;1501;701610;793324;620447;1413771;9;7012305;6;2;False;False;False;True;False;False;True;False;False;True;False;False
462403;1501;3281143.25;345409;5865724.375;6781089;18;8235917;6;1;False;False;False;True;False;False;False;False;False;True;False;True
6000;1501;241448;147917;218935;681383;6;2876878;1;1;False;False;False;False;False;False;True;False;False;True;False;False
250000;1501;345606;120108;1249088;1369196;4;3893625;7;1;False;False;False;False;False;True;False;False;False;False;False;False
1;1501;795830;34747;219543;1395277;8;2721956;7;1;False;False;False;False;False;True;False;False;False;True;False;False
1800622;1501;1001072;1097836;2246100;4712614;12;4876424;1;1;False;False;False;False;False;False;True;False;False;False;False;False
141000;1501;345381;243962;540044;1613457;4;4453107;1;1;False;False;False;False;False;False;True;False;False;False;False;False
32300;1501;387320;156018;656339;812357;3;4468516;7;1;False;False;False;False;False;True;False;False;False;False;False;False
268100;1501;973643;1251977;1055377;2307354;7;3077951;1;1;False;False;False;False;False;False;True;False;False;False;False;True
166643;1501;257587;407971;684016;1091987;5;2655173;1;1;False;False;False;False;False;False;True;False;False;False;False;False
662997;1501;434342;3979008;2328075;6366425;3;2731898;1;1;False;False;False;False;False;False;True;False;False;False;False;True
515350;1501;34073;0;768143;769514;2;3218109;7;1;False;False;False;False;False;True;False;False;False;True;False;False
2147202;1501;23554;283117;3679823;4363224;7;114821;9;0;False;False;False;False;False;False;False;False;False;True;False;True
90000;1501;884614;0;2297324;2312294;3;6460528;1;1;False;False;False;False;False;False;True;False;False;False;False;True
733557;1501;734287;1826591;3548829;5375420;10;4387767;1;1;False;False;False;False;False;False;True;False;False;True;False;True
473227;1501;1046730;1087487;2967923;4133763;16;4602740;1;1;False;False;False;False;False;False;True;False;False;False;False;True
5000;1501;447726;749011;1238696;1987707;3;6192528;1;1;False;False;False;False;False;False;True;False;False;True;False;True
230965;1501;680042;1047238;587115;1634353;17;2378832;1;3;False;False;False;True;True;False;True;False;False;False;False;False
50000;1501;160905;344727;294875;729602;6;3495455;1;1;False;False;False;False;False;False;True;False;False;False;False;False
10156;1501;640269;1263730;1891585;3155315;3;3511860;9;0;False;False;False;False;False;False;False;False;False;False;False;True
1332602;1501;454723;152954;1626433;3337132;5;3140975;1;1;False;False;False;False;False;False;True;False;False;False;False;True
30000;1501;588409;392428;1287597;1680025;4;4043924;1;1;False;False;False;False;False;False;True;False;False;True;False;True
200000;1501;0;310;1992083;11533479.75;6;5886037;1;1;False;False;False;False;False;False;True;False;False;True;False;True
100000;1501;163160;11892;268303;280195;3;4577702;5;1;False;False;False;False;False;False;False;False;True;True;False;False
50000;1501;123815;674635;489038;1163673;4;3721748;1;1;False;False;False;False;False;False;True;False;False;True;False;True
10000;1501;670778;325923;461121;788467;19;5539190;7;1;False;False;False;False;False;True;False;False;False;False;False;False
470000;1501;353503;1840;1761968;1763808;8;2803554;9;0;False;False;False;False;False;False;False;False;False;True;False;True
26375;1501;130681;362734;303084;665818;1;2661718;1;1;False;False;False;False;False;False;True;False;False;True;False;False
193792;1501;292163;164513;1741150;1905663;6;4292539;7;1;False;False;False;False;False;True;False;False;False;True;True;False
78750;1501;1234375;567134;830587;1397721;17;3485656;1;2;False;False;False;True;False;False;True;False;False;True;False;False
219358;1501;574790;952092;636093;1588185;6;5021393;1;1;False;False;False;False;False;False;True;False;False;False;False;False
14000;1501;389837;1220357;1208531;2428888;2;3883019;1;1;False;False;False;False;False;False;True;False;False;True;False;True
5000;1501;266260;1274430;157146;1471320;1;2872218;1;1;False;False;False;False;False;False;True;False;False;False;False;False
15000;1501;448289;2056225;700774;2756999;4;2436103;1;1;False;False;False;False;False;False;True;False;False;True;False;True
60000;1501;424351;471304;146751;618055;9;3203102;1;1;False;False;False;False;False;False;True;False;False;True;False;False
535584;1501;2359756;282624;3560929;3843553;22;5877876;1;5;True;True;True;False;False;False;True;False;True;False;False;True
20000;1501;1241372;314764;663897;978661;0;2903427;1;1;False;False;False;False;False;False;True;False;False;False;False;False
427700;1501;232715;233115;14829;800791;4;2949606;1;1;False;False;False;False;False;False;True;False;False;True;False;False
632380;1501;558203;1080795;691242;1772037;5;2839336;3;1;True;False;False;False;False;False;False;False;False;False;True;True
105200;1501;241219;590587;512858;1103445;4;3769764;1;1;False;False;False;False;False;False;True;False;False;False;False;False
34500;1501;245965;136193;443118;579311;4;2189007;1;1;False;False;False;False;False;False;True;False;False;False;False;False
649945;1501;491563;1350903;1836752;3187655;5;3910736;1;4;False;False;True;True;False;False;True;False;True;False;False;True
2478553;1501;299007;1549694;2680952;6233081;8;3585554;1;1;False;False;False;False;False;False;True;False;False;True;False;True
10000;1501;991458;275348;2285303;2560651;6;3964363;1;1;False;False;False;False;False;False;True;False;False;True;False;True
20000;1501;545606;1118968;766862;1885830;5;3572461;1;1;False;False;False;False;False;False;True;False;False;True;False;True
52000;1501;147445;525540;34596;560136;4;2208167;1;1;False;False;False;False;False;False;True;False;False;False;False;False
2478553;1501;2182164;1763216;5865724.375;8141532;11;4965252;3;3;True;False;False;True;False;False;False;False;True;False;False;True
1149230;1501;509496;423467;1187455;1716726;8;3090045;1;1;False;False;False;False;False;False;True;False;False;False;False;True
157500;1501;1096634;70529;1587814;1697894;14;2931593;8;3;True;False;False;False;True;False;False;False;True;True;False;True
126141;1501;550296;205385;177781;383166;2;2112623;2;2;False;False;True;False;False;False;True;False;False;False;False;False
45000;1501;213576;6129;553734;559863;3;2313568;1;1;False;False;False;False;False;False;True;False;False;True;False;False
315000;1501;206962;665882;616845;1713640;3;2287848;1;1;False;False;False;False;False;False;True;False;False;False;False;False
6000;1501;287885;580007;429992;1009999;4;3597735;2;1;False;False;True;False;False;False;False;False;False;False;False;False
5000;1501;541671;25068;1424500;1449568;6;5488941;7;1;False;False;False;False;False;True;False;False;False;True;False;True
36509;1501;527206;1823007;1855236;3678243;6;3093523;1;1;False;False;False;False;False;False;True;False;False;False;False;True
730365;1501;2;1070784;998119;2231140;31;10;5;1;False;False;False;False;False;False;False;False;True;False;False;True
30000;1501;606129;537492;572478;1429970;3;4040861;1;1;False;False;False;False;False;False;True;False;False;True;True;True
918642;1501;2173396;3303439;1447320;5419604;10;8514726;9;0;False;False;False;False;False;False;False;False;False;True;False;True
60000;1501;3281143.25;0;337854;827775;8;4037200;1;1;False;False;False;False;False;False;True;False;False;False;False;False
206000;1501;1036688;62441;1208408;2533200;12;5844881;1;1;False;False;False;False;False;False;True;False;False;True;False;True
150000;1501;434322;1084868;586627;1671495;6;3908576;9;0;False;False;False;False;False;False;False;False;False;True;False;True
370000;1501;340197;541868;1082419;1624287;1;2144164;1;1;False;False;False;False;False;False;True;False;False;False;True;True
1131730;1501;2430788;848424;4277068;5984544;13;5983393;1;6;True;True;False;True;True;False;True;False;True;False;True;True
1500;1501;482294;309529;522129;879601;6;4309116;1;1;False;False;False;False;False;False;True;False;False;False;False;False
80000;1501;22669;3756047;260786;4016833;0;2852247;1;1;False;False;False;False;False;False;True;False;False;False;False;True
100000;1501;826326;304317;1848440;2152757;11;4143129;1;1;False;False;False;False;False;False;True;False;False;True;False;True
1000;1501;2325585;409452;0;1373173;26;5465407;1;1;False;False;False;False;False;False;True;False;False;True;False;False
290702;1501;2084860;586806;522586;1380985;15;4434325;1;2;False;False;False;True;False;False;True;False;False;True;True;False
50000;1501;192242;493225;680196;1173421;1;3152842;1;1;False;False;False;False;False;False;True;False;False;False;False;True
180000;1501;1380700;1084327;5865724.375;7224737;15;6230188;1;2;True;False;False;False;False;False;True;False;False;False;False;True
514158;1501;263770;613274;604757;1218031;4;2751169;1;1;False;False;False;False;False;False;True;False;False;False;False;True
10000;1501;640185;73069;1788234;1861303;8;4968828;1;1;False;False;False;False;False;False;True;False;False;False;False;True
150002;1501;1004097;2100531;704201;2804732;14;3624355;2;2;False;False;True;False;False;False;False;False;True;True;False;True
720000;1501;1158851;422806;1238385;3094659;5;5295706;1;1;False;False;False;False;False;False;True;False;False;False;False;True
50762;1501;682916;982426;801007;1824254;11;3849995;4;2;False;True;False;False;False;False;False;False;True;False;False;True
20000;1501;311722;974937;388104;1363041;6;3169925;1;2;False;False;False;False;False;False;True;False;True;False;False;True
360000;1501;438284;4820;737634;1578583;3;2695389;1;1;False;False;False;False;False;False;True;False;False;True;False;True
2478553;1501;16305;773600;1071982;1845582;0;3491305;1;1;False;False;False;False;False;False;True;False;False;True;False;True
140500;1501;1577233;301874;1144452;1446326;9;2536707;1;1;False;False;False;False;False;False;True;False;False;False;False;True
1000075;1501;970620;3064736;1852357;4917093;16;3896676;1;1;False;False;False;False;False;False;True;False;False;False;False;True
9400;1501;599138;320884;700311;1021195;12;4174237;7;1;False;False;False;False;False;True;False;False;False;True;False;False
5550;1501;1116884;313810;417907;731717;8;2246954;1;1;False;False;False;False;False;False;True;False;False;True;False;False
22000;1501;1023736;794478;1306006;2100484;4;6262937;1;1;False;False;False;False;False;False;True;False;False;True;False;True
22300;1501;431710;50070;1937769;1987839;6;2222252;1;1;False;False;False;False;False;False;True;False;False;False;False;True
500;1501;684308;1438801;116468;1556140;2;2115127;9;0;False;False;False;False;False;False;False;False;False;False;False;True
1487983;1501;1008314;5277292;2779381;8474339;16;2906415;3;1;True;False;False;False;False;False;False;False;False;False;True;True
380000;1501;1327997;806865;733662;1540527;13;2667059;3;1;True;False;False;False;False;False;False;False;False;True;False;True
293919;1501;216189;418;655698;656116;2;2567750;9;0;False;False;False;False;False;False;False;False;False;True;False;False
114900;1501;944600;582889;991779;1574668;7;6499694;2;1;False;False;True;False;False;False;False;False;False;False;False;True
20000;1501;630072;0;961579;3345815;4;3222235;2;3;False;True;True;False;True;False;False;False;False;True;False;True
167280;1501;871368;501066;378814;879880;5;2568677;3;3;True;False;False;True;False;False;False;False;True;True;False;False
500000;1501;585034;535461;1163369;1698830;9;4814182;2;1;False;False;True;False;False;False;False;False;False;False;False;True
90000;1501;878072;1497676;835548;3612061;5;2304061;1;1;False;False;False;False;False;False;True;False;False;False;False;True
200000;1501;1166003;773045;1465072;2238117;5;4580758;1;1;False;False;False;False;False;False;True;False;False;False;False;True
115000;1501;489832;863176;499195;1362371;13;5116002;1;1;False;False;False;False;False;False;True;False;False;True;True;True
120000;1501;408174;0;281811;911340;10;3328451;1;1;False;False;False;False;False;False;True;False;False;False;False;False
500000;1501;444483;2759;1174981;1177740;0;2222414;7;1;False;False;False;False;False;True;False;False;False;True;False;False
20960;1501;359448;444767;557629;1248961;7;2396319;1;1;False;False;False;False;False;False;True;False;False;False;False;True
51808;1501;404042;272851;565596;838447;1;2535348;1;1;False;False;False;False;False;False;True;False;False;False;False;False
103839;1501;113072;0;516153;519743;3;8146233;2;1;False;False;True;False;False;False;False;False;False;True;False;False
56812;1501;1112305;0;3090784;3300260;5;5547574;1;1;False;False;False;False;False;False;True;False;False;True;False;True
300500;1501;610490;1481;1270424;1271905;4;4006022;1;1;False;False;False;False;False;False;True;False;False;False;False;True
15800;1501;178381;1000;710416;711416;2;2966190;5;1;False;False;False;False;False;False;False;False;True;True;False;False
645285;1501;381423;13080;1508917;2270458;3;4619455;1;1;False;False;False;False;False;False;True;False;False;False;False;True
6550;1501;902816;0;1096657;3098075;7;6621515;1;1;False;False;False;False;False;False;True;False;False;True;False;True
637000;1501;984682;5277292;920353;6778635;6;5856021;1;1;False;False;False;False;False;False;True;False;False;True;False;True
460000;1501;454419;21547;1797627;1819174;4;2913414;1;1;False;False;False;False;False;False;True;False;False;False;False;True
127457;1501;571993;844170;637159;1481329;9;3656937;1;1;False;False;False;False;False;False;True;False;False;False;False;True
56000;1501;404371;132002;705275;837277;7;2858444;2;1;False;False;True;False;False;False;False;False;False;False;False;True
20000;1501;80372;1686187;719103;2405290;3;5224661;1;1;False;False;False;False;False;False;True;False;False;False;False;True
1075694;1501;1450492;3008987;1201858;4210845;24;4307860;9;0;False;False;False;False;False;False;False;False;False;False;False;True
120000;1501;222874;236195;577123;813318;0;5191364;1;1;False;False;False;False;False;False;True;False;False;False;False;False
206000;1501;204565;0;90295;90295;4;3965393;1;1;False;False;False;False;False;False;True;False;False;False;False;False
558072;1501;1244842;1064028;1443111;2507139;16;3155905;2;1;False;False;True;False;False;False;False;False;False;True;False;True
170000;1501;855251;407780;909926;2931569;2;4769725;3;1;True;False;False;False;False;False;False;False;False;False;False;True
893991;1501;411851;1593008;1980742;10050621;52;1048188;9;0;False;False;False;False;False;False;False;False;False;False;True;True
250000;1501;2231717;3202055;3772654;6974709;12;3659133;4;1;False;True;False;False;False;False;False;False;False;False;False;True
1010000;1501;1111073;0;3408379;5102741;16;5525217;1;1;False;False;False;False;False;False;True;False;False;False;True;True
364107;1501;146937;235955;508058;744013;1;2222647;1;1;False;False;False;False;False;False;True;False;False;False;False;False
450000;1501;308952;1639600;1378633;3018233;5;3672586;1;1;False;False;False;False;False;False;True;False;False;True;False;True
1019921;1501;241872;2427112;1438420;3865532;3;2439382;1;3;True;False;False;False;True;False;True;False;False;True;True;True
286820;1501;433284;1033576;864368;3356076;7;2258256;1;1;False;False;False;False;False;False;True;False;False;True;True;True
353000;1501;2515306;1859693;1133555;2993248;44;4509892;9;0;False;False;False;False;False;False;False;False;False;True;False;True
153000;1501;793853;0;1192976;2858965;2;7134785;1;2;False;False;True;False;False;False;True;False;False;True;False;True
300000;1501;363963;408977;673056;1510132;3;2951366;1;2;False;False;True;False;False;False;True;False;False;False;False;False
50000;1501;370979;194445;363924;558369;2;4080763;1;1;False;False;False;False;False;False;True;False;False;True;False;False
120000;1501;117980;1655789;351144;2006933;6;7611263;1;1;False;False;False;False;False;False;True;False;False;False;False;True
316675;1501;2153534;367809;1888137;2256085;18;5830913;2;1;False;False;True;False;False;False;False;False;False;False;True;True
385180;1501;596466;309899;875554;1185453;5;4005591;8;1;False;False;False;False;True;False;False;False;False;False;False;True
141000;1501;659651;457894;1412741;1870635;9;5748289;7;1;False;False;False;False;False;True;False;False;False;False;True;True
87300;1501;543212;0;570549;626760;2;3225195;1;1;False;False;False;False;False;False;True;False;False;False;False;False
970000;1501;659977;2848887;1129519;3978406;12;3894294;1;3;True;False;False;False;False;False;True;False;True;False;False;True
1005441;1501;1910325;2285647;2715670;5001317;19;7177700;9;0;False;False;False;False;False;False;False;False;False;True;False;True
1044922;1501;2298762;442543;3096225;4230863;16;4221528;9;0;False;False;False;False;False;False;False;False;False;False;False;True
727;1501;1010758;906107;1303321;3122975;8;4183370;1;1;False;False;False;False;False;False;True;False;False;True;True;True
600000;1501;180388;735612;2614856;3350468;6;5780380;1;2;False;False;True;False;False;False;True;False;False;True;True;True
324450;1501;1735296;2690859;1812518;4503377;6;5465573;5;1;False;False;False;False;False;False;False;False;True;False;True;True
51600;1501;808312;831246;655122;1486368;9;3926047;4;4;True;True;False;False;False;False;True;False;True;True;False;True
574289;1501;2176284;1897122;854796;2751918;7;4126015;2;1;False;False;True;False;False;False;False;False;False;False;False;True
15000;1501;144982;153775;1776314;1930089;4;2789581;1;1;False;False;False;False;False;False;True;False;False;False;False;True
560000;1501;822875;1216387;1677510;5256106;4;4159311;1;2;False;False;False;False;False;False;True;False;True;True;False;True
79500;1501;878626;568480;1682128;2250608;4;2299325;1;1;False;False;False;False;False;False;True;False;False;True;True;True
1000;1501;331414;1250998;376661;1627659;5;2137277;2;1;False;False;True;False;False;False;False;False;False;False;False;True
750000;1501;360658;31443;3021809;3053252;6;2491220;1;1;False;False;False;False;False;False;True;False;False;False;False;True
1104349;1501;2020001;1540350;5865724.375;8722002;10;7958979;1;1;False;False;False;False;False;False;True;False;False;False;True;True
546785;1501;370686;1700890;1286017;2986907;3;3371648;3;2;True;False;False;False;False;False;False;False;True;True;False;True
465108;1501;391003;106893;636101;745633;5;3632110;1;1;False;False;False;False;False;False;True;False;False;True;False;False
159000;1501;1142279;641454;1503579;2145033;11;4833966;2;1;False;False;True;False;False;False;False;False;False;False;False;True
195840;1501;552925;659932;176144;836076;15;2495700;3;1;True;False;False;False;False;False;False;False;False;True;True;False
67000;1501;20597;108041;365004;932530;3;4015478;1;1;False;False;False;False;False;False;True;False;False;True;False;False
93850;1501;373631;390353;921832;1312185;4;2514311;6;2;False;False;False;True;False;False;False;False;True;False;False;True
100000;1501;955042;0;735120;837111;7;7403707;7;1;False;False;False;False;False;True;False;False;False;False;False;True
437500;1501;1051128;275373;1789972;6586868;10;5149770;3;1;True;False;False;False;False;False;False;False;False;False;False;True
50000;1501;10679;318395;1129401;1518020;6;15079;5;1;False;False;False;False;False;False;False;False;True;True;False;True
2478553;1501;1521083;5277292;4379669;11533479.75;2;5168813;1;1;False;False;False;False;False;False;True;False;False;False;False;False
115500;1501;1381157;2394820;541425;2936245;6;8209294;9;0;False;False;False;False;False;False;False;False;False;False;True;True
550000;1501;253356;1683804;755761;2439565;4;7780395;1;3;False;False;False;True;False;False;True;False;True;True;True;True
614000;1501;3281143.25;620552;1846850;2467402;5;7954113;2;1;False;False;True;False;False;False;False;False;False;True;False;True
810250;1501;1233594;0;4273023;9028932;6;6345736;1;1;False;False;False;False;False;False;True;False;False;False;False;True
45464;1501;919367;3606406;455886;4062292;1;8714378;6;4;True;False;False;True;False;False;True;False;True;True;False;True
150000;1501;1336873;2096468;907605;3004073;7;3764984;3;1;True;False;False;False;False;False;False;False;False;True;False;True
850000;1501;2903736;869467;2147144;6459937;27;3693289;2;1;False;False;True;False;False;False;False;False;False;True;True;True
36000;1501;2542207;89710;1437186;2546117;11;3640601;9;0;False;False;False;False;False;False;False;False;False;False;False;True
251000;1501;627030;1267687;96051;1640191;10;4462229;1;1;False;False;False;False;False;False;True;False;False;False;False;False
250000;1501;403371;975411;3391248;7088372;6;2621613;1;1;False;False;False;False;False;False;True;False;False;True;True;True
20000;1501;560954;21197;417941;512180;3;5082580;1;1;False;False;False;False;False;False;True;False;False;True;False;False
10000;1501;239088;100375;388419;488794;5;2976936;5;3;False;False;True;False;False;False;True;False;True;True;False;False
374073;1501;1278070;1590946;2183713;3781889;7;4227116;3;2;True;False;False;False;False;False;False;False;True;False;True;True
152140;1501;521691;1088236;1197786;2354756;8;2556833;2;2;False;False;True;False;False;False;False;False;True;False;True;True
1000000;1501;3281143.25;3576476;2354000;5930476;15;5963549;9;0;False;False;False;False;False;False;False;False;False;False;False;True
331800;1501;1456324;2005241;463294;2468535;6;3853216;3;1;True;False;False;False;False;False;False;False;False;True;False;True
212452;1501;237893;383425;727571;1161183;3;5768836;1;1;False;False;False;False;False;False;True;False;False;True;False;False
10000;1501;420561;496958;144522;641480;2;5552032;1;1;False;False;False;False;False;False;True;False;False;False;False;False
101520;1501;143008;521629;269229;790858;4;2234500;1;1;False;False;False;False;False;False;True;False;False;True;False;False
27700;1501;660393;557352;544826;1103953;3;2223063;2;1;False;False;True;False;False;False;False;False;False;True;False;False
1006035;1501;1711669;2632533;1708500;4341033;5;8676208;1;1;False;False;False;False;False;False;True;False;False;True;False;True
