IRUC;ACTIVIDADECONOMICA;Actividad economica;Activo corriente;CIIU;Capital Suscrito;Capital pagado;Departamento;Distrito;Dividendos pagados1;Dividendos pagados2;Gastos financieros;MERCADERIAPRINCIPAL;Margen Comercial;NumMeses;Pasivo corriente;Patrimonio neto;Prestación de servicios;Provincia;Resultado de Explotacion;Total Activo;Total Pasivo no corriente;Total Pasivo y Patrimonio;Totalempleados;VENTAS;Ventas netas de mercaderías;Ventas netas de productos terminados, subproductos, desechos y desperdicios;canal_dominante;nro_canales_usados;publicidad;usa_catalogo;usa_comisionistas;usa_domicilio;usa_ecommerce;usa_ferias;usa_maquinas;usa_mostrador;usa_otros;usa_telefono;usa_total;usa_ventas_comisionistas;uso_de_software;ventas_catalogo;ventas_comisionistas;ventas_domicilio;ventas_ecommerce;ventas_ferias;ventas_maquinas;ventas_mostrador;ventas_otros;ventas_telefono;ventas_total;ventas_total_canal13;ventas_ventas_comisionistas;Año;Sobrevive_2años
168634;COMPRA DE ARROZ CASCARA Y ARROZ BLANCO VENTA DE ARROZ;;5111090;4630;1000000;1000000;15;150199;0;0;0;ARROZ BLANCO;3347458;12;4276813;1649215;169;1501;2;5926028;0;5926028;6;8793898;8374724;419005;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;8374724;0;0;8374724;8374724;0;2019;0
168635;VENTA AL POR MAYOR MATERIALES DE CONSTRUCCION  ARTICULOS DE FERRETERIA;;602642;4663;19920;19920;15;150199;0;0;0;TUBOS;580911;12;180512;865217;0;1501;3339;1045729;0;1045729;10;3759135;3759135;0;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3759135;0;0;3759135;3759135;0;2019;0
168661;VENTA MAYORITARIA DE TODO TIPO DE PRODUCTOS;;4642021;4690;1205000;1205000;15;150199;0;0;0;ROLLOS DE ALUMINIO PAPEL MANTEQUILLA FILM CONSERVAS DE FRUTA;6754264;12;1588511;3730918;0;1501;16345;5339739;20310;5339739;37;8973177;8973177;0;ventas_otros;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;8973177;0;8973177;8973177;0;2019;0
168670;COMERCIALIZACION DE ARTICULOS DE CERAMICOS GRIFERIAS TANQUES;;1377223;4663;19050;19050;15;150199;0;0;0;CERAMICOS Y GRIFERIAS;417809;12;948013;724755;0;1501;0;1672768;0;1672768;10;2150367;2150367;0;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2150367;0;0;2150367;2150367;0;2019;0
168693;VENTA AL MAYOR Y MENOR DE LOZAS MENAJES PLASTICO DESCARTABLE Y LIMPIEZA;;1899403;4649;215000;215000;15;150140;0;0;0;VASO AV LEX LISO;1014180;12;1609058;1240693;0;1501;11794;2920516;70765;2920516;11;4224397;4224397;0;ventas_mostrador;2;1;1;0;0;0;0;0;1;0;0;0;0;0;821717;0;0;0;0;0;3402680;0;0;4224397;4224397;0;2019;1
168752;VENTA DE MOTORES DEUTZ REPUESTOS DEUTZ EQUIPOS INDUSTRIALES Y SERVICIO TECNICO DEUTZ;;7645338;4530;3413041;3413041;15;150199;0;0;0;MOTORES Y REPUESTOS DEUTZ;3280102;12;4106378;4722875;792693;1501;40531;8882931;53678;8882931;23;9350198;8558822;-1317;ventas_telefono;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;8558822;8558822;8558822;0;2019;0
168779;VENTAS AL POR MAYOR DE EXTINTORES;;973730;4690;130000;130000;15;150199;;;0;EXTINTORES;782238;12;249109;1130724;1614232;1501;0;1379833;0;1379833;17;2513597;899365;0;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;899365;0;0;899365;899365;0;2019;0
168781;VENTA AL POR MAYOR DE PRODUCTOS DE BELLEZA;;1834498;4649;177798;177798;15;150199;0;0;0;SHAMPOO CREMA;641612;12;6642;1918463;0;1501;0;1925105;0;1925105;7;2240447;2240447;0;ventas_comisionistas;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2240447;0;0;0;0;0;0;0;2240447;2240447;0;2019;0
168825;VENTA DE EQUIPOS ELECTRONICOS Y OTROS;;1341348;4652;775895;775895;15;150199;0;0;0;EQUIPOS ELECTRONICOS;1189877;12;253582;1041583;24724;1501;56634;1737872;442707;1737872;17;2288414;2263690;0;ventas_ecommerce;3;1;1;0;0;1;0;0;0;0;1;0;0;1;8441;0;0;1503498;0;0;0;0;751751;2263690;2263690;0;2019;0
168856;VENTA DE AUTOPARTES Y RESPUESTOS DE CARRO;;6125550;4510;1067254;1067254;15;150116;0;0;0;REPUESTOS;1736077;12;2384889;4122603;0;1501;105;6591448;83956;6591448;14;5037810;5037810;0;ventas_telefono;2;0;0;1;0;0;0;0;0;0;1;0;0;0;0;300000;0;0;0;0;0;0;4737810;5037810;5037810;0;2019;1
168880;VENTA DE PRODUCTOS MEDICOS;;838500;4649;500000;500000;15;150199;0;0;0;PRODUCTOS MEDICOS;479891;12;579688;1052505;0;1501;0;1632193;0;1632193;5;2340757;2340757;0;ventas_telefono;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2340757;2340757;2340757;0;2019;0
168972;VENTA E POLLO VIVO Y BENEFICIADO;;1165631;4630;110000;110000;15;150199;;;0;POLLO BENEFICIADO;1100486;12;1480598;968228;0;1501;0;2448826;0;2448826;18;3841589;3841589;0;ventas_domicilio;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3841589;0;0;0;0;0;0;3841589;3841589;0;2019;0
168985;VENTA DE ABARROTES EN GENERAL;;1002183;4630;108500;108500;15;150199;0;0;0;LECHE;333311;12;57650;760805;0;1501;0;1061975;243520;1061975;4;3913945;3913945;0;ventas_domicilio;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3913945;0;0;0;0;0;0;3913945;3913945;0;2019;0
169044;VENTA DE MERCADERIA;;2335802;4510;1359644;1359644;15;150199;;;0;CHUMACERAS;1890169;12;438767;2074478;0;1501;8941;2673347;160102;2673347;10;3923078;3923078;0;ventas_telefono;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3923078;3923078;3923078;0;2019;0
169078;VENTA AL POR MAYOR DE ALIMENTOS  BEBIDAS Y TABACO;;3714581;4630;734800;734800;15;150199;0;0;0;GASEOSAS;1370126;12;233624;2149217;0;1501;0;4047688;1664847;4047688;6;2355446;2355446;0;ventas_domicilio;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2355446;0;0;0;0;0;0;2355446;2355446;0;2019;0
169089;VENTA;;2681098;4530;50000;50000;15;150199;0;0;0;CILINDROS DE 55 LTS GNV;398743;12;748784;1967191;0;1501;28009;2715975;0;2715975;8;2463018;2463018;0;ventas_telefono;2;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;738905;0;0;0;0;1724113;2463018;2463018;0;2019;0
169095;COMERCIALIZACION DE MANGUERAS  Y ACOPLES HIDRAULICOS E INDUSTRIALES Y PRODUCTOS FERRETERIA;;2046407;4530;3000;3000;15;150199;0;0;0;MANGUERAS;1244817;12;1188788;1291269;0;1501;0;2480057;0;2480057;20;3458936;3458936;0;ventas_otros;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;281549;3177387;0;3458936;3458936;0;2019;0
169218;VENTA DE PARTES  PIEZAS Y ACCESORIOS PARA VEHICULOS AUTOMOTORES;;3429335;4530;23160;23160;15;150143;0;0;0;PARTES PIEZAS Y ACCESORIOS PARA MOTOS EN GENERAL;350681;12;2996274;442336;0;1501;0;3438610;0;3438610;2;3388795;3388795;0;ventas_mostrador;2;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1016639;0;0;0;2372156;0;0;3388795;3388795;0;2019;1
169238;VENTA AL POR MENOR DE COMBUSTIBLE PARA VEHICULOS AUTOMOTORES;;178483;4730;91050;91050;15;150199;0;1;0;COMBUSTIBLE;21824;12;68367;216033;264875;1501;0;292062;7662;292062;3;3138330;2873455;0;ventas_maquinas;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2873455;0;0;0;2873455;2873455;0;2019;0
169239;VENTA DE COMBUSTIBLES;;315403;4730;5000;5000;15;150199;0;0;0;COMBUSTIBLE;350130;12;1201;667766;0;1501;0;668967;0;668967;6;5283598;5283598;0;ventas_maquinas;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5283598;0;0;0;5283598;5283598;0;2019;0
169263;VENTAS AL POR MAYOR DE MATERIALES DE CONSTRUCCION;;1638287;4663;199736;199736;15;150199;0;0;0;FIERROS DE CONSTRUCCION;541251;12;714011;460334;0;1501;0;1810145;635800;1810145;8;5489829;5489829;0;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5489829;0;0;5489829;5489829;0;2019;0
169282;VENTA DE PLASTICOS Y UTILES AL POR MENOR;;2066139;4761;18545;18545;15;150199;0;0;0;PLASTICOS Y UTILES ESCOLARES;775552;12;2333096;779926;0;1501;12;3159451;46429;3159451;7;4300790;4300790;0;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4300790;0;0;4300790;4300790;0;2019;0
169977;VENTA DE COMBUSTIBLE;VENTA LA POR MENOR DE COMBUSTIBLE;694509;4730;285598;285598;15;150601;0;0;0;VENTA DE COMBUSTIBLE PRODUCTO ESPECIFICO PETROLEO;489232;12;79474;774399;0;1506;0;853873;0;853873;5;3219097;3219097;0;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3219097;0;0;3219097;3219097;0;2019;0
170464;VENTA AL POR MENOR DE ALIMENTOS EN COMERCIOS ESPECIALIZADOS;;2406205;4721;110000;110000;15;150115;0;0;0;CONSERVAS GOLOSINAS;646734;12;1628607;804714;0;1501;12396;2433321;0;2433321;19;4871657;4871657;0;ventas_domicilio;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4871657;0;0;0;0;0;0;4871657;4871657;0;2019;1
170495;VENTA DE MATERIALES DE CONSTRUCCION;;669225;4663;26676;26676;15;150117;0;0;0;CEMENTO;701610;12;793324;620447;0;1501;0;1413771;0;1413771;9;7012305;7012305;0;ventas_ecommerce;2;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;3856768;0;0;3155537;0;0;7012305;7012305;0;2019;1
170514;VENTA AL POR MAYOR Y MENOR DE REACTIVOS PARA LABORATORIO CLINICO;;3249681;4649;462403;462403;15;150140;0;3302;14168;REACTIVOS PARA LABORATORIO CLINICO;3982528;12;345409;6435680;0;1501;0;6781089;0;6781089;18;8235917;8235917;0;ventas_ecommerce;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;8235917;0;0;0;0;0;8235917;8235917;0;2019;1
170537;VENTA AL POR MERNOR DE COMBUSTIBLE;;501647;4730;6000;6000;15;150199;0;0;0;GASOLINA DE 90 OCTANOS;241448;12;147917;218935;0;1501;0;681383;314531;681383;6;2876878;2876878;0;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2876878;0;0;2876878;2876878;0;2019;0
170551;VENTA AL POR MAYOR DE COMBUSTIBLES;;812972;4661;250000;250000;15;150199;;;0;PETROLEO;345606;12;120108;1249088;0;1501;21186;1369196;0;1369196;4;3893625;3893625;0;ventas_maquinas;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3893625;0;0;0;3893625;3893625;0;2019;0
170565;VENTA AL POR MENOR DE COMBUSTIBLES PARA VEHICULOS AUTOMOTORES;;409858;4730;5000;1;15;150199;0;0;0;GASOLINA DE 84 OCTANOS;795830;12;34747;219543;0;1501;727;1395277;1140987;1395277;8;2721956;2721956;0;ventas_maquinas;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2721956;0;0;0;2721956;2721956;0;2019;0
170567;VENTA DE EQUIPOS Y SUMINISTROS DE COMPUTO;;1991730;4651;1800622;1800622;15;150199;224521;0;0;TONER CARTUCHOS PARA IMPRESORAS PAPEL BOND;1001072;12;1097836;2246100;0;1501;10803;4712614;1368678;4712614;12;4876424;4876424;0;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4876424;0;0;4876424;4876424;0;2019;0
170585;VENTA DE ARTICULOS DE FERRETERIA;;1351979;4752;141000;141000;15;150199;0;0;0;PRODUCTOS ELECTRICOS;345381;12;243962;540044;0;1501;0;1613457;829451;1613457;4;4453107;4453107;0;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4453107;0;0;4453107;4453107;0;2019;0
170655;VENTA DE COMBUSTIBLE;;796437;4730;32300;32300;15;150199;0;0;0;PETROLEO Y GASOLINA;387320;12;156018;656339;0;1501;0;812357;0;812357;3;4468516;4468516;0;ventas_maquinas;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4468516;0;0;0;4468516;4468516;0;2019;0
170711;COMPRA  VENTA DE REPUESTOS Y ACCESORIOS PARA MAQUINARIA Y EQUIPO PESADO;;2091554;4530;268100;268100;15;150199;0;0;0;REPUESTOS PIEZAS Y ACCESORIOS PARA MAQUINARIAS Y EQUIPOS PESADOS;973643;12;1251977;1055377;0;1501;0;2307354;0;2307354;7;3077951;3077951;0;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3077951;0;0;3077951;3077951;0;2019;0
170740;VENTA AL POR MENOR DE COMBUSTIBLES PARA VEHICULOS AUTOMOTORES EN COMERCIOS ESPECIALIZADOS;;1032527;4730;166643;166643;15;150199;0;0;0;DIESEL Y GASOHOLES;257587;12;407971;684016;0;1501;562;1091987;0;1091987;5;2655173;2655173;0;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2655173;0;0;2655173;2655173;0;2019;0
170741;VENTA DE ARTICULOS DE FERRETERIA AL POR  MENOR;;4362170;4752;662997;662997;15;150199;0;0;0;TUBOS;434342;12;3979008;2328075;0;1501;106113;6366425;59342;6366425;3;2731898;2731898;0;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2731898;0;0;2731898;2731898;0;2019;0
170823;VENTA DE COMBUSTIBLE;;371678;4661;515350;515350;15;150199;0;0;0;COMBUSTIBLES;34073;12;0;768143;0;1501;0;769514;1371;769514;2;3218109;3218109;0;ventas_maquinas;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3218109;0;0;0;3218109;3218109;0;2019;0
170840;COMERCIALIZACION DE MINERALES METALICOS;;3457187;4662;2147202;2147202;15;150199;0;665826;0;CONCENTRADOS DE PLOMO Y ZINC;23554;12;283117;3679823;0;1501;54782;4363224;400284;4363224;7;8313801;114821;8198980;ventas_otros;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114821;0;114821;114821;0;2019;0
170888;COMERCIALIZACION DE COMBUSTUIBLES;;2194993;4661;90000;90000;15;150199;0;519723;0;COMBUSTIBLES;884614;12;0;2297324;0;1501;0;2312294;14970;2312294;3;6460528;6460528;0;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;6460528;0;0;6460528;6460528;0;2019;0
170890;ELECTRODOMESTICOS;;4963236;4510;733557;733557;15;150199;0;0;0;VEHICULOS;734287;12;1826591;3548829;0;1501;0;5375420;0;5375420;10;4387767;4387767;0;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4387767;0;0;4387767;4387767;0;2019;0
170918;IMPORTADORA Y COMERCIALIZADORA DE PRODUCTOS QUIMICOS PARA LA INDUSTRIA DEL CUERO;;3704450;4771;473227;473227;15;150199;0;0;0;PRODUCTOS QUIMICOS PARA LA INDUSTRIA DEL CUERO;1046730;12;1087487;2967923;0;1501;178961;4133763;78353;4133763;16;4602740;4602740;0;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4602740;0;0;4602740;4602740;0;2019;0
170961;VENTA AL POR MAYOR DE BEBIDAS Y TABACO;;1526296;4630;5000;5000;15;150199;0;0;0;ACEITE;447726;12;749011;1238696;0;1501;0;1987707;0;1987707;3;6192528;6192528;0;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;6192528;0;0;6192528;6192528;0;2019;0
170968;VENTA AL POR MENOR DE PRENDAS DE VESTIR CALZADO Y ARTICULOS DE CUERO EN COMERCIOS ESPECILIZADOS;;1358816;4771;230965;230965;15;150199;0;0;0;CALZADOS;680042;12;1047238;587115;0;1501;0;1634353;0;1634353;17;2378832;2378832;0;ventas_mostrador;3;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;80000;797942;0;1500890;0;0;2378832;2378832;0;2019;0
171021;VENTA DE ABARROTES Y GOLOSINAS;;729394;4630;50000;50000;15;150199;0;0;0;GALLETAS;160905;12;344727;294875;0;1501;0;729602;90000;729602;6;3495455;3495455;0;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3495455;0;0;3495455;3495455;0;2019;0
171051;VENTA AL POR MAYOR DE PRODUCTOS ALIMENTICIOS;;3154952;4630;10156;10156;15;150199;0;0;143;MAIZ GIGANTE DEL CUZCO;640269;3;1263730;1891585;89282;1501;102006;3155315;0;3155315;3;3601142;3511860;0;ventas_otros;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3511860;0;3511860;3511860;0;2019;0
171091;VENTA AL POR MENOR Y MAYO DE COMBUSTIBLES PARA VEHICULOS AUTOMOTORES;;594370;4730;1332602;1332602;15;150199;0;0;0;DIESEL B5 S50 UV;454723;12;152954;1626433;0;1501;13937;3337132;1557745;3337132;5;3140975;3140975;0;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3140975;0;0;3140975;3140975;0;2019;0
171148;VENTA POR MAYOR DE COMBUSTIBLE;;1663495;4661;30000;30000;15;150199;;;0;VENTA DE COMBUSTIBLE;588409;12;392428;1287597;0;1501;0;1680025;0;1680025;4;4043924;4043924;0;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4043924;0;0;4043924;4043924;0;2019;0
171149;COMPRA Y VENTA DENEUMATICOS;;6047967;4530;2000000;200000;15;150101;0;0;0;LLANTAS;-507081;12;310;1992083;0;1501;0;11916772;9924379;11916772;6;5886037;5886037;0;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5886037;0;0;5886037;5886037;0;2019;1
171152;VENTA DE ALIMENTOS;;262027;4630;100000;100000;15;150199;0;0;0;POLLO SACRIFICADO;163160;12;11892;268303;0;1501;0;280195;0;280195;3;4577702;4577702;0;ventas_telefono;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4577702;4577702;4577702;0;2019;0
171154;VENTA DE POLLO BENEFICIADO;;1163470;4620;50000;50000;15;150199;0;0;0;POLLO BENEFICIADO;123815;9;674635;489038;0;1501;0;1163673;0;1163673;4;3721748;3721748;0;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3721748;0;0;3721748;3721748;0;2019;0
171196;VENTA DE COMBUSTIBLES PARA VEHICULOS AUTOMOTORES;;393084;4730;10000;10000;15;150199;0;0;0;GASOHOL;670778;12;325923;461121;0;1501;0;788467;1423;788467;19;5539190;5539190;0;ventas_maquinas;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5539190;0;0;0;5539190;5539190;0;2019;0
171219;VENTA DE COMBUSTIBLE;;1579918;4661;470000;470000;15;150199;0;0;0;COMBUSTIBLE;353503;12;1840;1761968;0;1501;0;1763808;0;1763808;8;2803554;2803554;0;ventas_otros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2803554;0;2803554;2803554;0;2019;0
171240;VENTA AL POR MAYOR DE ALIMENTOS BEBIDAS;;561314;4630;26375;26375;15;150199;0;0;0;ACEITE PALMEROLA AZUCAR;130681;12;362734;303084;0;1501;0;665818;0;665818;1;2661718;2661718;0;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2661718;0;0;2661718;2661718;0;2019;0
171242;VENTA DE COMBUSTIBLE;;1316904;4730;193792;193792;15;150199;0;0;0;COMBUSTIBLE SOLIDO Y LIQUIDO PARA VEHICULOS AUTOMOTORES;292163;12;164513;1741150;0;1501;0;1905663;0;1905663;6;4292539;4292539;0;ventas_maquinas;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;4292539;0;0;0;4292539;4292539;0;2019;0
171250;VENTA AL POR MENOR DE MELAMINA;;1010164;4663;78750;78750;15;150199;;;0;MELAMINA;1234375;12;567134;830587;0;1501;85152;1397721;0;1397721;17;3485656;3485656;0;ventas_mostrador;2;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;348566;0;0;3137090;0;0;3485656;3485656;0;2019;0
171287;VENTA DE AGROQUIMICOS Y FERTILIZANTES;;1435611;4719;219358;219358;15;150199;0;0;0;UREA AGRICOLA;574790;12;952092;636093;0;1501;60;1588185;0;1588185;6;5021393;5021393;0;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5021393;0;0;5021393;5021393;0;2019;0
171292;VENTA DE PRODUCTOS DEPORTIVOS AL POR MENOR;;2427792;4763;14000;14000;15;150199;0;0;0;ZAPATILLAS;389837;12;1220357;1208531;0;1501;0;2428888;0;2428888;2;3883019;3883019;0;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3883019;0;0;3883019;3883019;0;2019;0
171304;VENTA DE ARTICULOS DE FERRETERIA AL POR MENOR;;1469777;4752;5000;5000;15;150199;0;0;0;MATERIALES DE CONSTRUCCION;266260;12;1274430;157146;0;1501;5456;1471320;39744;1471320;1;2872218;2872218;0;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2872218;0;0;2872218;2872218;0;2019;0
171317;VENTA DE PRODUCTOS DEPORTIVOS AL POR MENOR;;2722248;4763;15000;15000;15;150199;0;0;0;ZAPATILLAS;448289;12;2056225;700774;0;1501;0;2756999;0;2756999;4;2436103;2436103;0;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2436103;0;0;2436103;2436103;0;2019;0
171322;VENTA DE COMBUSTIBLE PARA VEHICULOS;;182387;4730;60000;60000;15;150199;0;0;0;GASOLINA;424351;12;471304;146751;0;1501;0;618055;0;618055;9;3203102;3203102;0;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3203102;0;0;3203102;3203102;0;2019;0
171332;VENTA DE REPUESTOS;;3446838;4530;535584;535584;15;150103;0;0;0;ACEITE MOTOR;2359756;12;282624;3560929;0;1501;0;3843553;0;3843553;22;5877876;5877876;0;ventas_mostrador;5;1;1;1;1;0;0;0;1;0;1;0;0;0;150210;100000;154490;0;0;0;5177835;200000;95341;5877876;5877876;0;2019;1
171342;VENTA DE ACEITE DE OLIVA;;500500;4630;20000;20000;15;150199;0;0;0;ACEITE DE OLIVA;1241372;12;314764;663897;0;1501;0;978661;0;978661;0;2903427;2903427;0;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2903427;0;0;2903427;2903427;0;2019;0
171381;VENTA DE VEHICULOS AUTOMOTORES NUEVOS VENTA DE REPUESTOS AUTOMOTORES;;547766;4510;427700;427700;15;150199;0;0;0;VEHICULOS AUTOMOTORES NUEVOS;232715;12;233115;14829;44572;1501;10;800791;552847;800791;4;2994178;2949606;0;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2949606;0;0;2949606;2949606;0;2019;0
171391;COMERCIALIZACION AL POR MAYOR DE PRODUCTOS DE CUIDADO PERSONAL Y BELLEZA;;1663825;4649;632380;632380;15;150199;0;0;0;MASCARILLAS DE BARRO;558203;12;1080795;691242;0;1501;3566;1772037;0;1772037;5;2839336;2839336;0;ventas_catalogo;1;0;1;0;0;0;0;0;0;0;0;0;0;1;2839336;0;0;0;0;0;0;0;0;2839336;2839336;0;2019;0
171416;VENTA DE ARTICULOS DE FERRETERIA Y MATERIALES DE CONSTRUCCION;;1102897;4752;105200;105200;15;150199;0;0;0;CEMENTO LADRILLO FIERRO PINTURAS;241219;12;590587;512858;0;1501;0;1103445;0;1103445;4;3769764;3769764;0;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3769764;0;0;3769764;3769764;0;2019;0
171437;VENTA AL POR MENOR DE COMBUSTIBLE PARA VEHICULOS AUTOMOTORES EN COMERCIOS ESPECIALIZADOS;;480863;4730;34500;34500;15;150199;0;0;0;GASOLINA DE 90 Y DIESEL B5 S50;245965;12;136193;443118;0;1501;0;579311;0;579311;4;2189007;2189007;0;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2189007;0;0;2189007;2189007;0;2019;0
171449;VENTA AL POR MAYOR DE ALIMENTOS BEBIDAS Y TABACO ABARROTES Y PRODUCTOS DE LIMPIEZA;;2049998;4630;649945;649945;15;150199;0;0;0;AZUCAR;491563;12;1350903;1836752;0;1501;0;3187655;0;3187655;5;3910736;3910736;0;ventas_mostrador;4;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;117322;117322;0;0;2893945;0;782147;3910736;3910736;0;2019;0
171451;VENTA DE MATERIALES DE CONSTRUCCION Y FERRETERIA;;2919574;4663;2555258;2555258;15;150199;0;0;6718;TUBOS CEMENTOS PINTURAS ALAMBRES;299007;12;1549694;2680952;0;1501;9152;6233081;2002435;6233081;8;3585554;3585554;0;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3585554;0;0;3585554;3585554;0;2019;0
171700;COMPRA VENTA DE PRODUCTOS DE PRIMERA NECESIDAD Y OTROS  MINIMARKET;;2555625;4711;10000;10000;15;150199;1000;1000;0;PRODUCTOS DE PRIMERA NECESIDAD;991458;12;275348;2285303;0;1501;0;2560651;0;2560651;6;3964363;3964363;0;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3964363;0;0;3964363;3964363;0;2019;0
171707;VENTA DE COMBUSTIBLE;;1474301;4661;20000;20000;15;150199;0;0;0;COMBUSTIBLE;545606;12;1118968;766862;0;1501;0;1885830;0;1885830;5;3572461;3572461;0;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3572461;0;0;3572461;3572461;0;2019;0
171729;VENTA DE PRODUCTOS DE PLASTICOS AL POR MENOR EN PUESTOS DE MERCADO;;265028;4799;52000;52000;15;150199;0;0;0;PRODUCTOS DE PLASTICOS;147445;12;525540;34596;0;1501;0;560136;0;560136;4;2208167;2208167;0;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2208167;0;0;2208167;2208167;0;2019;0
